biome_id,x,z,surface_y,is_block_coord
minecraft:snowy_plains,1208,-648,60,true
minecraft:snowy_plains,1204,-644,60,true
minecraft:snowy_plains,1184,-656,68,true
minecraft:snowy_plains,1188,-652,60,true
minecraft:snowy_plains,1192,-648,60,true
minecraft:snowy_plains,1196,-644,60,true
minecraft:snowy_plains,1224,-660,60,true
minecraft:snowy_plains,1220,-656,60,true
minecraft:snowy_plains,1216,-652,60,true
minecraft:snowy_plains,1212,-648,60,true
minecraft:snowy_plains,1208,-644,60,true
minecraft:snowy_plains,1204,-640,60,true
minecraft:snowy_plains,1184,-652,68,true
minecraft:snowy_plains,1188,-648,60,true
minecraft:snowy_plains,1192,-644,60,true
minecraft:snowy_plains,1224,-656,60,true
minecraft:snowy_plains,1220,-652,60,true
minecraft:snowy_plains,1204,-636,60,true
minecraft:snowy_plains,1184,-648,68,true
minecraft:snowy_plains,1188,-644,60,true
minecraft:snowy_plains,1192,-640,60,true
minecraft:snowy_plains,1184,-644,64,true
minecraft:snowy_plains,1188,-640,60,true
minecraft:snowy_plains,1180,-644,68,true
minecraft:old_growth_pine_taiga,-1336,-680,112,true
minecraft:forest,880,-676,64,true
minecraft:forest,884,-676,64,true
minecraft:forest,880,-672,68,true
minecraft:forest,888,-676,64,true
minecraft:forest,884,-672,68,true
minecraft:forest,888,-672,68,true
minecraft:forest,892,-672,64,true
minecraft:forest,888,-668,68,true
minecraft:forest,896,-672,64,true
minecraft:forest,892,-668,68,true
minecraft:forest,896,-668,68,true
minecraft:forest,892,-664,68,true
minecraft:forest,900,-668,68,true
minecraft:forest,896,-664,68,true
minecraft:forest,892,-660,72,true
minecraft:forest,904,-668,64,true
minecraft:forest,900,-664,68,true
minecraft:forest,896,-660,72,true
minecraft:forest,908,-668,64,true
minecraft:forest,904,-664,68,true
minecraft:forest,900,-660,72,true
minecraft:forest,896,-656,72,true
minecraft:forest,908,-664,68,true
minecraft:forest,904,-660,68,true
minecraft:forest,900,-656,72,true
minecraft:forest,896,-652,72,true
minecraft:forest,908,-660,68,true
minecraft:forest,904,-656,68,true
minecraft:forest,900,-652,72,true
minecraft:forest,912,-660,68,true
minecraft:forest,908,-656,68,true
minecraft:forest,904,-652,72,true
minecraft:forest,900,-648,72,true
minecraft:forest,916,-660,64,true
minecraft:forest,912,-656,68,true
minecraft:forest,908,-652,68,true
minecraft:forest,904,-648,72,true
minecraft:forest,916,-656,68,true
minecraft:forest,912,-652,68,true
minecraft:forest,908,-648,72,true
minecraft:forest,904,-644,72,true
minecraft:forest,916,-652,68,true
minecraft:forest,912,-648,68,true
minecraft:forest,908,-644,72,true
minecraft:forest,916,-648,64,true
minecraft:forest,912,-644,68,true
minecraft:forest,908,-640,68,true
minecraft:forest,916,-644,64,true
minecraft:forest,912,-640,68,true
minecraft:forest,908,-636,68,true
minecraft:forest,916,-640,68,true
minecraft:forest,912,-636,68,true
minecraft:forest,920,-640,64,true
minecraft:forest,916,-636,68,true
minecraft:forest,924,-640,64,true
minecraft:forest,920,-636,64,true
minecraft:forest,928,-640,64,true
minecraft:forest,924,-636,64,true
minecraft:forest,920,-632,68,true
minecraft:forest,924,-632,64,true
minecraft:forest,920,-628,68,true
minecraft:forest,924,-628,64,true
minecraft:forest,924,-624,64,true
minecraft:forest,924,-620,60,true
minecraft:snowy_taiga,1600,-664,60,true
minecraft:lush_caves,-1336,-656,64,true
minecraft:lush_caves,-1332,-656,68,true
minecraft:lush_caves,-1336,-652,68,true
minecraft:lush_caves,-1340,-652,64,true
minecraft:lush_caves,-1492,-652,44,true
minecraft:lush_caves,-1488,-652,44,true
minecraft:lush_caves,-1492,-648,48,true
minecraft:lush_caves,-1488,-648,56,true
minecraft:lush_caves,-1496,-648,48,true
minecraft:lush_caves,-1492,-644,48,true
minecraft:lush_caves,-1500,-648,48,true
minecraft:lush_caves,-1492,-640,56,true
minecraft:lush_caves,-1504,-648,48,true
minecraft:lush_caves,-1496,-640,52,true
minecraft:lush_caves,-1508,-648,48,true
minecraft:lush_caves,-1500,-640,48,true
minecraft:lush_caves,-1504,-640,48,true
minecraft:snowy_taiga,1216,-648,60,true
minecraft:snowy_taiga,1220,-648,60,true
minecraft:snowy_taiga,1216,-644,60,true
minecraft:snowy_taiga,1220,-644,60,true
minecraft:snowy_taiga,1212,-644,60,true
minecraft:snowy_taiga,1216,-640,60,true
minecraft:snowy_taiga,1212,-640,60,true
minecraft:snowy_taiga,1216,-636,60,true
minecraft:snowy_taiga,1208,-640,60,true
minecraft:snowy_taiga,1212,-636,60,true
minecraft:snowy_taiga,1216,-632,60,true
minecraft:snowy_taiga,1208,-636,60,true
minecraft:snowy_taiga,1212,-632,60,true
minecraft:snowy_taiga,1220,-632,60,true
minecraft:snowy_taiga,1216,-628,60,true
minecraft:snowy_taiga,1208,-632,60,true
minecraft:snowy_taiga,1212,-628,60,true
minecraft:snowy_taiga,1220,-628,60,true
minecraft:snowy_taiga,1216,-624,60,true
minecraft:snowy_taiga,1204,-632,60,true
minecraft:snowy_taiga,1208,-628,60,true
minecraft:snowy_taiga,1212,-624,60,true
minecraft:snowy_taiga,1200,-632,60,true
minecraft:snowy_taiga,1204,-628,60,true
minecraft:snowy_taiga,1208,-624,60,true
minecraft:snowy_taiga,1196,-632,60,true
minecraft:snowy_taiga,1200,-636,60,true
minecraft:snowy_taiga,1200,-628,60,true
minecraft:snowy_taiga,1204,-624,60,true
minecraft:snowy_taiga,1208,-620,60,true
minecraft:snowy_taiga,1192,-632,60,true
minecraft:snowy_taiga,1196,-636,60,true
minecraft:snowy_taiga,1196,-628,60,true
minecraft:snowy_taiga,1200,-640,60,true
minecraft:snowy_taiga,1200,-624,60,true
minecraft:snowy_taiga,1204,-620,60,true
minecraft:snowy_taiga,1188,-632,60,true
minecraft:snowy_taiga,1192,-636,60,true
minecraft:snowy_taiga,1192,-628,60,true
minecraft:snowy_taiga,1196,-640,60,true
minecraft:snowy_taiga,1196,-624,60,true
minecraft:snowy_taiga,1200,-620,60,true
minecraft:snowy_taiga,1204,-616,60,true
minecraft:snowy_taiga,1184,-632,60,true
minecraft:snowy_taiga,1188,-636,60,true
minecraft:snowy_taiga,1188,-628,64,true
minecraft:snowy_taiga,1192,-624,60,true
minecraft:snowy_taiga,1196,-620,60,true
minecraft:snowy_taiga,1200,-616,60,true
minecraft:snowy_taiga,1180,-632,68,true
minecraft:snowy_taiga,1184,-636,60,true
minecraft:snowy_taiga,1184,-628,60,true
minecraft:snowy_taiga,1188,-624,60,true
minecraft:snowy_taiga,1192,-620,60,true
minecraft:snowy_taiga,1196,-616,60,true
minecraft:snowy_taiga,1200,-612,60,true
minecraft:snowy_taiga,1176,-632,68,true
minecraft:snowy_taiga,1180,-636,68,true
minecraft:snowy_taiga,1180,-628,68,true
minecraft:snowy_taiga,1184,-640,60,true
minecraft:snowy_taiga,1184,-624,68,true
minecraft:snowy_taiga,1188,-620,60,true
minecraft:snowy_taiga,1192,-616,60,true
minecraft:snowy_taiga,1196,-612,60,true
minecraft:snowy_taiga,1200,-608,60,true
minecraft:snowy_taiga,1180,-640,68,true
minecraft:snowy_taiga,1180,-624,68,true
minecraft:snowy_taiga,1184,-620,68,true
minecraft:snowy_taiga,1188,-616,60,true
minecraft:snowy_taiga,1192,-612,60,true
minecraft:snowy_taiga,1196,-608,60,true
minecraft:snowy_taiga,1184,-616,64,true
minecraft:snowy_taiga,1188,-612,60,true
minecraft:snowy_taiga,1192,-608,60,true
minecraft:snowy_taiga,1196,-604,60,true
minecraft:snowy_taiga,1184,-612,60,true
minecraft:snowy_taiga,1188,-608,60,true
minecraft:snowy_taiga,1184,-608,60,true
minecraft:snowy_taiga,1188,-604,60,true
minecraft:snowy_taiga,1184,-604,60,true
minecraft:snowy_taiga,1188,-600,60,true
minecraft:snowy_taiga,1184,-600,60,true
minecraft:snowy_taiga,1184,-596,60,true
minecraft:snowy_taiga,1184,-592,60,true
minecraft:snowy_taiga,1180,-592,60,true
minecraft:snowy_taiga,1180,-588,60,true
minecraft:snowy_taiga,1176,-588,60,true
minecraft:forest,268,-644,60,true
minecraft:forest,272,-644,60,true
minecraft:forest,268,-640,60,true
minecraft:forest,276,-644,60,true
minecraft:forest,272,-640,60,true
minecraft:forest,264,-640,60,true
minecraft:forest,268,-636,60,true
minecraft:forest,276,-640,60,true
minecraft:forest,272,-636,60,true
minecraft:forest,264,-636,60,true
minecraft:forest,268,-632,60,true
minecraft:forest,276,-636,60,true
minecraft:forest,272,-632,60,true
minecraft:forest,264,-632,60,true
minecraft:forest,268,-628,60,true
minecraft:forest,276,-632,60,true
minecraft:forest,272,-628,60,true
minecraft:forest,264,-628,64,true
minecraft:forest,268,-624,60,true
minecraft:forest,280,-632,60,true
minecraft:forest,276,-628,60,true
minecraft:forest,272,-624,60,true
minecraft:forest,268,-620,60,true
minecraft:forest,284,-632,60,true
minecraft:forest,280,-628,60,true
minecraft:forest,276,-624,60,true
minecraft:forest,272,-620,60,true
minecraft:forest,268,-616,64,true
minecraft:forest,284,-628,60,true
minecraft:forest,280,-624,60,true
minecraft:forest,276,-620,60,true
minecraft:forest,272,-616,60,true
minecraft:forest,280,-620,60,true
minecraft:forest,276,-616,60,true
minecraft:forest,272,-612,64,true
minecraft:forest,284,-620,60,true
minecraft:forest,280,-616,60,true
minecraft:forest,276,-612,60,true
minecraft:forest,284,-616,60,true
minecraft:forest,280,-612,60,true
minecraft:forest,276,-608,64,true
minecraft:forest,288,-616,60,true
minecraft:forest,284,-612,60,true
minecraft:forest,280,-608,60,true
minecraft:forest,292,-616,60,true
minecraft:forest,288,-612,60,true
minecraft:forest,284,-608,60,true
minecraft:forest,280,-604,64,true
minecraft:forest,296,-616,60,true
minecraft:forest,292,-620,60,true
minecraft:forest,292,-612,60,true
minecraft:forest,288,-608,60,true
minecraft:forest,284,-604,60,true
minecraft:forest,300,-616,60,true
minecraft:forest,296,-620,60,true
minecraft:forest,296,-612,60,true
minecraft:forest,292,-624,60,true
minecraft:forest,292,-608,60,true
minecraft:forest,288,-604,60,true
minecraft:forest,284,-600,60,true
minecraft:forest,300,-620,60,true
minecraft:forest,296,-624,60,true
minecraft:forest,296,-608,60,true
minecraft:forest,292,-604,60,true
minecraft:forest,288,-600,60,true
minecraft:forest,284,-596,60,true
minecraft:forest,288,-596,60,true
minecraft:forest,292,-596,60,true
minecraft:forest,288,-592,60,true
minecraft:forest,296,-596,60,true
minecraft:forest,292,-592,60,true
minecraft:forest,288,-588,60,true
minecraft:forest,296,-592,60,true
minecraft:forest,292,-588,60,true
minecraft:forest,300,-592,60,true
minecraft:forest,296,-588,60,true
minecraft:old_growth_spruce_taiga,-1752,-636,60,true
minecraft:old_growth_spruce_taiga,-1748,-636,60,true
minecraft:old_growth_spruce_taiga,-1752,-632,60,true
minecraft:old_growth_spruce_taiga,-1748,-632,60,true
minecraft:old_growth_spruce_taiga,-1752,-628,60,true
minecraft:old_growth_spruce_taiga,-1748,-628,60,true
minecraft:old_growth_spruce_taiga,-1756,-628,60,true
minecraft:old_growth_spruce_taiga,-1752,-624,60,true
minecraft:old_growth_spruce_taiga,-1744,-628,60,true
minecraft:old_growth_spruce_taiga,-1748,-624,60,true
minecraft:old_growth_spruce_taiga,-1752,-620,60,true
minecraft:old_growth_spruce_taiga,-1740,-628,60,true
minecraft:old_growth_spruce_taiga,-1744,-624,60,true
minecraft:old_growth_spruce_taiga,-1748,-620,60,true
minecraft:old_growth_spruce_taiga,-1752,-616,60,true
minecraft:old_growth_spruce_taiga,-1740,-624,60,true
minecraft:old_growth_spruce_taiga,-1744,-620,60,true
minecraft:old_growth_spruce_taiga,-1748,-616,60,true
minecraft:old_growth_spruce_taiga,-1752,-612,60,true
minecraft:old_growth_spruce_taiga,-1736,-624,60,true
minecraft:old_growth_spruce_taiga,-1748,-612,60,true
minecraft:old_growth_spruce_taiga,-1752,-608,60,true
minecraft:old_growth_spruce_taiga,-1748,-608,60,true
minecraft:old_growth_spruce_taiga,-1752,-604,60,true
minecraft:old_growth_spruce_taiga,-1744,-608,60,true
minecraft:old_growth_spruce_taiga,-1748,-604,60,true
minecraft:old_growth_spruce_taiga,-1752,-600,60,true
minecraft:old_growth_spruce_taiga,-1744,-604,60,true
minecraft:old_growth_spruce_taiga,-1748,-600,60,true
minecraft:old_growth_spruce_taiga,-1752,-596,60,true
minecraft:old_growth_spruce_taiga,-1740,-604,60,true
minecraft:old_growth_spruce_taiga,-1744,-600,60,true
minecraft:old_growth_spruce_taiga,-1748,-596,60,true
minecraft:old_growth_spruce_taiga,-1752,-592,60,true
minecraft:old_growth_spruce_taiga,-1748,-592,60,true
minecraft:old_growth_spruce_taiga,-1756,-592,60,true
minecraft:old_growth_spruce_taiga,-1752,-588,60,true
minecraft:old_growth_spruce_taiga,-1760,-592,60,true
minecraft:old_growth_spruce_taiga,-1756,-588,60,true
minecraft:old_growth_spruce_taiga,-1764,-592,60,true
minecraft:old_growth_spruce_taiga,-1760,-588,60,true
minecraft:old_growth_spruce_taiga,-1768,-592,60,true
minecraft:old_growth_spruce_taiga,-1764,-588,60,true
minecraft:old_growth_spruce_taiga,-1772,-592,60,true
minecraft:old_growth_spruce_taiga,-1768,-588,60,true
minecraft:old_growth_spruce_taiga,-1776,-592,60,true
minecraft:old_growth_spruce_taiga,-1772,-588,60,true
minecraft:old_growth_spruce_taiga,-1776,-588,60,true
minecraft:old_growth_spruce_taiga,-1780,-588,60,true
minecraft:old_growth_spruce_taiga,-1780,-584,60,true
minecraft:old_growth_spruce_taiga,-1780,-580,60,true
minecraft:taiga,-1884,-628,60,true
minecraft:taiga,-1884,-624,60,true
minecraft:taiga,-1880,-624,60,true
minecraft:taiga,-1884,-620,60,true
minecraft:taiga,-1880,-620,60,true
minecraft:taiga,-1884,-616,60,true
minecraft:taiga,-1880,-616,60,true
minecraft:taiga,-1888,-616,60,true
minecraft:taiga,-1880,-612,60,true
minecraft:forest,920,-616,60,true
minecraft:grove,-1048,-604,120,true
minecraft:grove,-1048,-600,124,true
minecraft:grove,-1044,-600,124,true
minecraft:grove,-1048,-596,124,true
minecraft:grove,-1040,-600,124,true
minecraft:grove,-1044,-596,124,true
minecraft:grove,-1052,-596,124,true
minecraft:grove,-1048,-592,124,true
minecraft:grove,-1036,-600,124,true
minecraft:grove,-1040,-604,124,true
minecraft:grove,-1040,-596,124,true
minecraft:grove,-1044,-592,128,true
minecraft:grove,-1052,-592,124,true
minecraft:grove,-1048,-588,128,true
minecraft:grove,-1036,-604,124,true
minecraft:grove,-1036,-596,128,true
minecraft:grove,-1040,-592,128,true
minecraft:grove,-1044,-588,132,true
minecraft:grove,-1052,-588,124,true
minecraft:grove,-1048,-584,132,true
minecraft:grove,-1032,-596,128,true
minecraft:grove,-1036,-592,128,true
minecraft:grove,-1040,-588,132,true
minecraft:grove,-1044,-584,132,true
minecraft:grove,-1056,-588,124,true
minecraft:grove,-1052,-584,128,true
minecraft:grove,-1048,-580,136,true
minecraft:grove,-1028,-596,128,true
minecraft:grove,-1032,-592,132,true
minecraft:grove,-1036,-588,136,true
minecraft:grove,-1040,-584,136,true
minecraft:grove,-1044,-580,136,true
minecraft:grove,-1056,-584,128,true
minecraft:grove,-1052,-580,132,true
minecraft:grove,-1048,-576,136,true
minecraft:grove,-1024,-596,132,true
minecraft:grove,-1028,-592,132,true
minecraft:grove,-1032,-588,136,true
minecraft:grove,-1036,-584,136,true
minecraft:grove,-1040,-580,140,true
minecraft:grove,-1044,-576,140,true
minecraft:grove,-1060,-584,124,true
minecraft:grove,-1056,-580,128,true
minecraft:grove,-1052,-576,136,true
minecraft:grove,-1048,-572,140,true
minecraft:grove,-1024,-600,124,true
minecraft:grove,-1024,-592,136,true
minecraft:grove,-1028,-588,136,true
minecraft:grove,-1032,-584,140,true
minecraft:grove,-1036,-580,140,true
minecraft:grove,-1040,-576,140,true
minecraft:grove,-1044,-572,140,true
minecraft:grove,-1060,-580,124,true
minecraft:grove,-1056,-576,132,true
minecraft:grove,-1052,-572,136,true
minecraft:grove,-1048,-568,140,true
minecraft:grove,-1024,-588,140,true
minecraft:grove,-1028,-584,140,true
minecraft:grove,-1032,-580,140,true
minecraft:grove,-1036,-576,140,true
minecraft:grove,-1040,-572,140,true
minecraft:grove,-1044,-568,140,true
minecraft:grove,-1060,-576,128,true
minecraft:grove,-1056,-572,132,true
minecraft:grove,-1052,-568,136,true
minecraft:grove,-1048,-564,140,true
minecraft:grove,-1024,-584,144,true
minecraft:grove,-1028,-580,140,true
minecraft:grove,-1032,-576,144,true
minecraft:grove,-1036,-572,144,true
minecraft:grove,-1040,-568,144,true
minecraft:grove,-1044,-564,140,true
minecraft:grove,-1060,-572,128,true
minecraft:grove,-1056,-568,132,true
minecraft:grove,-1052,-564,132,true
minecraft:grove,-1048,-560,128,true
minecraft:grove,-1028,-576,144,true
minecraft:grove,-1032,-572,144,true
minecraft:grove,-1036,-568,144,true
minecraft:grove,-1040,-564,140,true
minecraft:grove,-1044,-560,136,true
minecraft:grove,-1064,-572,124,true
minecraft:grove,-1060,-568,132,true
minecraft:grove,-1056,-564,128,true
minecraft:grove,-1052,-560,128,true
minecraft:grove,-1048,-556,128,true
minecraft:grove,-1028,-572,140,true
minecraft:grove,-1032,-568,144,true
minecraft:grove,-1036,-564,144,true
minecraft:grove,-1040,-560,136,true
minecraft:grove,-1044,-556,136,true
minecraft:grove,-1064,-568,128,true
minecraft:grove,-1060,-564,128,true
minecraft:grove,-1056,-560,120,true
minecraft:grove,-1052,-556,128,true
minecraft:grove,-1048,-552,128,true
minecraft:grove,-1040,-556,140,true
minecraft:grove,-1044,-552,136,true
minecraft:grove,-1064,-564,124,true
minecraft:grove,-1060,-560,124,true
minecraft:grove,-1056,-556,124,true
minecraft:grove,-1052,-552,124,true
minecraft:grove,-1048,-548,128,true
minecraft:grove,-1040,-552,140,true
minecraft:grove,-1044,-548,136,true
minecraft:grove,-1064,-560,124,true
minecraft:grove,-1060,-556,124,true
minecraft:grove,-1052,-548,124,true
minecraft:grove,-1048,-544,132,true
minecraft:grove,-1052,-544,124,true
minecraft:grove,-1048,-540,132,true
minecraft:grove,-1048,-536,128,true
minecraft:forest,308,-600,60,true
minecraft:old_growth_spruce_taiga,-1940,-588,60,true
minecraft:taiga,300,-588,60,true
minecraft:snowy_taiga,1172,-584,60,true
minecraft:snowy_taiga,1172,-580,60,true
minecraft:snowy_taiga,1172,-576,60,true
minecraft:old_growth_spruce_taiga,-1944,-576,60,true
minecraft:meadow,-972,-572,116,true
minecraft:meadow,-972,-568,116,true
minecraft:meadow,-976,-568,124,true
minecraft:meadow,-972,-564,116,true
minecraft:meadow,-976,-564,120,true
minecraft:meadow,-968,-564,108,true
minecraft:meadow,-972,-560,112,true
minecraft:meadow,-976,-560,120,true
minecraft:meadow,-964,-564,104,true
minecraft:meadow,-968,-560,108,true
minecraft:meadow,-972,-556,108,true
minecraft:meadow,-980,-560,120,true
minecraft:meadow,-976,-556,112,true
minecraft:meadow,-964,-560,104,true
minecraft:meadow,-968,-556,104,true
minecraft:meadow,-972,-552,104,true
minecraft:meadow,-980,-556,116,true
minecraft:meadow,-976,-552,112,true
minecraft:meadow,-960,-560,104,true
minecraft:meadow,-964,-556,104,true
minecraft:meadow,-968,-552,108,true
minecraft:meadow,-972,-548,108,true
minecraft:meadow,-984,-556,120,true
minecraft:meadow,-980,-552,116,true
minecraft:meadow,-976,-548,112,true
minecraft:meadow,-964,-552,104,true
minecraft:meadow,-968,-548,108,true
minecraft:meadow,-972,-544,112,true
minecraft:meadow,-984,-552,120,true
minecraft:meadow,-980,-548,112,true
minecraft:meadow,-976,-544,116,true
minecraft:meadow,-960,-552,104,true
minecraft:meadow,-964,-548,108,true
minecraft:meadow,-968,-544,112,true
minecraft:meadow,-972,-540,116,true
minecraft:meadow,-980,-544,120,true
minecraft:meadow,-960,-548,108,true
minecraft:meadow,-964,-544,112,true
minecraft:meadow,-968,-540,112,true
minecraft:meadow,-972,-536,120,true
minecraft:meadow,-956,-548,104,true
minecraft:meadow,-960,-544,108,true
minecraft:meadow,-964,-540,112,true
minecraft:meadow,-968,-536,116,true
minecraft:meadow,-952,-548,104,true
minecraft:meadow,-956,-544,104,true
minecraft:meadow,-960,-540,112,true
minecraft:meadow,-964,-536,116,true
minecraft:meadow,-952,-544,104,true
minecraft:meadow,-956,-540,108,true
minecraft:meadow,-960,-536,116,true
minecraft:meadow,-964,-532,116,true
minecraft:meadow,-948,-544,104,true
minecraft:meadow,-952,-540,104,true
minecraft:meadow,-956,-536,112,true
minecraft:meadow,-960,-532,116,true
minecraft:meadow,-948,-540,104,true
minecraft:meadow,-952,-536,108,true
minecraft:meadow,-956,-532,112,true
minecraft:meadow,-960,-528,112,true
minecraft:meadow,-948,-536,104,true
minecraft:meadow,-952,-532,112,true
minecraft:meadow,-956,-528,112,true
minecraft:meadow,-960,-524,112,true
minecraft:meadow,-948,-532,104,true
minecraft:meadow,-952,-528,112,true
minecraft:meadow,-956,-524,112,true
minecraft:meadow,-948,-528,104,true
minecraft:meadow,-952,-524,108,true
minecraft:meadow,-956,-520,112,true
minecraft:meadow,-952,-520,104,true
minecraft:meadow,-956,-516,108,true
minecraft:meadow,-952,-516,104,true
minecraft:meadow,-956,-512,104,true
minecraft:meadow,-952,-512,104,true
minecraft:frozen_peaks,-756,-572,104,true
minecraft:frozen_peaks,-772,-568,116,true
minecraft:frozen_peaks,-768,-568,116,true
minecraft:frozen_peaks,-772,-564,120,true
minecraft:frozen_peaks,-764,-568,112,true
minecraft:frozen_peaks,-768,-564,120,true
minecraft:frozen_peaks,-776,-564,120,true
minecraft:frozen_peaks,-772,-560,120,true
minecraft:frozen_peaks,-760,-568,112,true
minecraft:frozen_peaks,-764,-564,116,true
minecraft:frozen_peaks,-768,-560,120,true
minecraft:frozen_peaks,-776,-560,124,true
minecraft:frozen_peaks,-772,-556,120,true
minecraft:frozen_peaks,-760,-564,112,true
minecraft:frozen_peaks,-764,-560,124,true
minecraft:frozen_peaks,-768,-556,124,true
minecraft:frozen_peaks,-776,-556,124,true
minecraft:frozen_peaks,-772,-552,124,true
minecraft:frozen_peaks,-764,-556,124,true
minecraft:frozen_peaks,-768,-552,124,true
minecraft:frozen_peaks,-780,-556,124,true
minecraft:frozen_peaks,-776,-552,124,true
minecraft:frozen_peaks,-772,-548,124,true
minecraft:frozen_peaks,-760,-556,120,true
minecraft:frozen_peaks,-764,-552,128,true
minecraft:frozen_peaks,-768,-548,128,true
minecraft:frozen_peaks,-780,-552,124,true
minecraft:frozen_peaks,-760,-552,120,true
minecraft:frozen_peaks,-764,-548,124,true
minecraft:frozen_peaks,-756,-552,116,true
minecraft:frozen_peaks,-760,-548,124,true
minecraft:frozen_peaks,-756,-548,116,true
minecraft:frozen_peaks,-752,-548,108,true
minecraft:snowy_taiga,1176,-568,60,true
minecraft:snowy_taiga,1176,-564,60,true
minecraft:snowy_taiga,1176,-560,60,true
minecraft:snowy_taiga,1180,-560,60,true
minecraft:snowy_taiga,1176,-556,64,true
minecraft:snowy_taiga,1184,-560,60,true
minecraft:snowy_taiga,1180,-556,60,true
minecraft:snowy_taiga,1176,-552,64,true
minecraft:snowy_taiga,1184,-556,60,true
minecraft:snowy_taiga,1180,-552,60,true
minecraft:snowy_taiga,1176,-548,60,true
minecraft:snowy_taiga,1184,-552,60,true
minecraft:snowy_taiga,1180,-548,60,true
minecraft:snowy_taiga,1176,-544,60,true
minecraft:snowy_taiga,1180,-544,60,true
minecraft:snowy_taiga,1176,-540,60,true
minecraft:snowy_taiga,1180,-540,60,true
minecraft:snowy_taiga,1176,-536,60,true
minecraft:snowy_taiga,1180,-536,60,true
minecraft:snowy_taiga,1176,-532,60,true
minecraft:snowy_taiga,1176,-528,60,true
minecraft:snowy_taiga,1176,-524,60,true
minecraft:snowy_taiga,1176,-520,60,true
minecraft:snowy_taiga,1176,-516,60,true
minecraft:snowy_taiga,1176,-512,60,true
minecraft:snowy_taiga,1176,-508,60,true
minecraft:old_growth_pine_taiga,-1480,-564,64,true
minecraft:old_growth_pine_taiga,-1480,-560,64,true
minecraft:windswept_hills,60,-564,64,true
minecraft:old_growth_pine_taiga,700,-564,60,true
minecraft:meadow,-952,-560,104,true
minecraft:meadow,-948,-560,108,true
minecraft:meadow,-948,-556,104,true
minecraft:frozen_peaks,-828,-556,140,true
minecraft:frozen_peaks,-824,-556,140,true
minecraft:frozen_peaks,-828,-552,144,true
minecraft:frozen_peaks,-820,-556,144,true
minecraft:frozen_peaks,-824,-552,144,true
minecraft:frozen_peaks,-832,-552,144,true
minecraft:frozen_peaks,-828,-548,144,true
minecraft:frozen_peaks,-816,-556,140,true
minecraft:frozen_peaks,-820,-552,144,true
minecraft:frozen_peaks,-824,-548,144,true
minecraft:frozen_peaks,-832,-548,144,true
minecraft:frozen_peaks,-828,-544,144,true
minecraft:frozen_peaks,-812,-556,136,true
minecraft:frozen_peaks,-816,-552,140,true
minecraft:frozen_peaks,-820,-548,144,true
minecraft:frozen_peaks,-824,-544,144,true
minecraft:frozen_peaks,-832,-544,144,true
minecraft:frozen_peaks,-828,-540,144,true
minecraft:frozen_peaks,-812,-552,132,true
minecraft:frozen_peaks,-816,-548,140,true
minecraft:frozen_peaks,-820,-544,144,true
minecraft:frozen_peaks,-824,-540,140,true
minecraft:frozen_peaks,-836,-544,144,true
minecraft:frozen_peaks,-832,-540,140,true
minecraft:frozen_peaks,-828,-536,140,true
minecraft:frozen_peaks,-812,-548,132,true
minecraft:frozen_peaks,-816,-544,136,true
minecraft:frozen_peaks,-820,-540,140,true
minecraft:frozen_peaks,-824,-536,140,true
minecraft:frozen_peaks,-836,-540,144,true
minecraft:frozen_peaks,-832,-536,140,true
minecraft:frozen_peaks,-828,-532,140,true
minecraft:frozen_peaks,-808,-548,132,true
minecraft:frozen_peaks,-812,-544,132,true
minecraft:frozen_peaks,-816,-540,136,true
minecraft:frozen_peaks,-820,-536,140,true
minecraft:frozen_peaks,-824,-532,136,true
minecraft:frozen_peaks,-836,-536,148,true
minecraft:frozen_peaks,-832,-532,140,true
minecraft:frozen_peaks,-828,-528,136,true
minecraft:frozen_peaks,-808,-544,132,true
minecraft:frozen_peaks,-812,-540,132,true
minecraft:frozen_peaks,-816,-536,140,true
minecraft:frozen_peaks,-820,-532,136,true
minecraft:frozen_peaks,-824,-528,136,true
minecraft:frozen_peaks,-808,-540,132,true
minecraft:frozen_peaks,-812,-536,136,true
minecraft:frozen_peaks,-816,-532,136,true
minecraft:frozen_peaks,-820,-528,136,true
minecraft:frozen_peaks,-824,-524,132,true
minecraft:frozen_peaks,-804,-540,132,true
minecraft:frozen_peaks,-808,-536,132,true
minecraft:frozen_peaks,-812,-532,132,true
minecraft:frozen_peaks,-816,-528,132,true
minecraft:frozen_peaks,-820,-524,132,true
minecraft:frozen_peaks,-804,-536,132,true
minecraft:frozen_peaks,-808,-532,132,true
minecraft:frozen_peaks,-812,-528,132,true
minecraft:frozen_peaks,-816,-524,132,true
minecraft:frozen_peaks,-804,-532,132,true
minecraft:windswept_hills,76,-556,72,true
minecraft:windswept_hills,80,-552,72,true
minecraft:windswept_hills,80,-548,72,true
minecraft:windswept_hills,84,-548,72,true
minecraft:windswept_hills,80,-544,72,true
minecraft:windswept_hills,76,-544,72,true
minecraft:windswept_hills,72,-544,72,true
minecraft:windswept_hills,76,-540,72,true
minecraft:windswept_hills,68,-544,72,true
minecraft:windswept_hills,72,-540,72,true
minecraft:windswept_hills,64,-544,64,true
minecraft:windswept_hills,68,-548,68,true
minecraft:windswept_hills,68,-540,72,true
minecraft:windswept_hills,72,-536,72,true
minecraft:windswept_hills,64,-540,68,true
minecraft:windswept_hills,68,-536,68,true
minecraft:windswept_hills,72,-532,68,true
